id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365,airbnb_name,star,bedrooms,beds,baths
17191808,50314315,Claudius,Pico-Union,Private room,40,30,184,0,Home in Los Angeles,4.82,1,1,2
17193005,172726248,Alex,Valley Glen,Entire home/apt,88,31,79,160,Guesthouse in Los Angeles,4.75,0,1,1
17384966,102870708,Joseph,East Hollywood,Entire home/apt,136,31,10,299,Rental unit in Los Angeles,4.80,1,1,1
17385580,101537031,The Line Collection,Hollywood Hills,Entire home/apt,113,31,8,87,Rental unit in Los Angeles,5.0,1,1,1
17209740,35893115,Kevin,Palms,Private room,59,30,12,0,Rental unit in Los Angeles,5.0,1,1,1
17386325,117525680,David,Venice,Entire home/apt,130,30,76,324,Rental unit in Los Angeles,4.92,0,1,1
17408114,83989672,Sue,Lincoln Heights,Entire home/apt,131,31,18,0,Bungalow in Los Angeles,4.89,2,3,1
17423628,117860020,Roxane,Los Feliz,Entire home/apt,335,30,21,89,Villa in Los Angeles,4.52,2,2,1
17223162,24303784,Stay Awhile,Beverly Crest,Entire home/apt,982,3,51,246,Home in Beverly Hills,4.96,4,4,4.5
17424914,20590638,Karoline,East Hollywood,Shared room,92,30,45,89,Rental unit in Los Angeles,4.91,1,5,1
17223397,115981299,Jonathan,Mid-City,Entire home/apt,90,30,141,179,Rental unit in Los Angeles,4.34,1,1,1
17443238,68006780,Misty,Los Feliz,Entire home/apt,159,30,321,0,Guesthouse in Los Angeles,4.97,0,3,1
17448180,32589083,Asa,Silver Lake,Entire home/apt,135,2,337,5,Guesthouse in Los Angeles,4.96,1,1,1
17450001,532541,Maiana,Echo Park,Entire home/apt,255,30,26,219,Home in Los Angeles,5.0,2,3,1.5
17450146,16936002,Neli,Eagle Rock,Private room,100,30,79,337,Home in Los Angeles,4.77,1,1,1
17450755,3019478,August,Downtown,Entire home/apt,250,30,47,337,Condo in Los Angeles,4.96,1,1,1
17462443,36941483,Rosemary,North Hollywood,Private room,1100,30,2,0,Rental unit in Los Angeles,1 bedroom,,2,1
17463360,2270448,Tony,Mount Washington,Private room,85,2,292,0,Home in Los Angeles,4.85,1,1,1
17463403,118262470,Living The Dream,Carthay,Entire home/apt,650,2,151,335,Villa in Los Angeles,4.49,4,5,2
17468583,42161837,Davey,Hollywood,Private room,75,30,2,0,Rental unit in Los Angeles,1 bedroom,,2,1
17476750,1467946,Sarah & Christian,Venice,Entire home/apt,181,30,31,363,Loft in Los Angeles,4.65,1,1,1
17480073,101537031,The Line Collection,Hollywood Hills,Entire home/apt,105,31,9,60,Rental unit in Los Angeles,4.67,0,1,1
17480175,11182400,Josh,Fairfax,Entire home/apt,759,30,0,363,Home in Los Angeles,5 bedrooms,,6,5
17500913,20590638,Karoline,East Hollywood,Entire home/apt,100,30,17,0,Rental unit in Los Angeles,4.88,0,1,1
17511930,5958166,Angie,Hancock Park,Entire home/apt,580,30,10,363,Home in Los Angeles,4.20,7,6,5.5
17514610,57198960,Robyn,Hollywood,Shared room,50,30,9,0,Rental unit in Los Angeles,4.89,1,1,1
17527725,1271958,Vanessa And Ousseynou,West Adams,Private room,140,30,8,267,Home in Los Angeles,4.88,1,1,1
17528679,47734626,T James,Los Feliz,Entire home/apt,125,30,7,364,Rental unit in Los Angeles,4.71,2,2,1
17530544,43127438,Andy,Hollywood,Entire home/apt,316,30,5,0,Home in Los Angeles,4.80,3,5,2
17530899,114943030,Allie,Montecito Heights,Entire home/apt,428,2,201,29,Home in Los Angeles,4.71,4,4,4.5
17532938,118915305,Michael,San Pedro,Entire home/apt,58,30,54,323,Guesthouse in Los Angeles,4.65,2,2,1
17542011,45596937,Mark,Hancock Park,Entire home/apt,299,7,54,170,Home in Los Angeles,4.96,2,2,2
17546310,119041827,Eric,Mid-Wilshire,Entire home/apt,120,30,11,0,Rental unit in Los Angeles,4.64,0,1,1
17547451,119057294,Lutha,East Hollywood,Entire home/apt,70,30,0,0,Rental unit in Los Angeles,1 bedroom,,2,1
17547478,72330346,Jessica,Koreatown,Entire home/apt,99,30,91,89,Rental unit in Los Angeles,4.81,1,2,1
17547642,119033920,Tim,Hollywood,Entire home/apt,230,30,62,0,Home in Los Angeles,4.69,3,3,2
17548889,49752490,LaMarr,Hyde Park,Entire home/apt,100,30,120,110,Guest suite in Los Angeles,4.78,1,1,1
17239025,21458609,At-Homeness Vacation Rentals,Mar Vista,Entire home/apt,399,30,8,0,Home in Los Angeles,5.0,3,3,2
17559152,20357025,Shahin,Venice,Entire home/apt,159,30,39,0,Rental unit in Venice,4.51,1,1,1
17560384,1992397,Nick,Mount Washington,Entire home/apt,100,30,0,0,Home in Los Angeles,1 bedroom,,2,2
17560743,55698071,Prisilla,Sawtelle,Private room,90,30,23,0,Rental unit in Los Angeles,4.65,1,1,1.5
17561114,8576632,Nikki,Mid-Wilshire,Entire home/apt,89,30,6,173,Home in Los Angeles,5.0,1,1,1.5
17568889,119033920,Tim,Hollywood,Entire home/apt,150,30,13,0,Home in Los Angeles,4.85,2,2,1
17693601,29128412,Teanna,Sherman Oaks,Entire home/apt,95,30,7,0,Rental unit in Los Angeles,4.86,1,1,1
17697316,101380848,Erez,Hollywood Hills West,Entire home/apt,1200,31,2,365,Home in Los Angeles,4 bedrooms,,4,3.5
17714511,143744,Phil,Sawtelle,Entire home/apt,150,30,0,0,Bungalow in Los Angeles,2 bedrooms,,2,1
17717449,101380848,Erez,Hollywood Hills West,Entire home/apt,2100,31,0,365,Home in Beverly Hills,6 bedrooms,,10,8
17717882,64974187,Thomas,Harvard Heights,Entire home/apt,175,60,59,365,Rental unit in Los Angeles,5.0,2,2,2
17721493,23118355,Ashton,Venice,Entire home/apt,105,30,103,184,Guesthouse in Los Angeles,4.64,1,1,1
17730737,3234883,Jodie,Venice,Entire home/apt,100,30,92,1,Guesthouse in Los Angeles,4.96,1,1,1
17735250,69237144,Candace,Van Nuys,Entire home/apt,185,30,0,0,Rental unit in Los Angeles,2 bedrooms,,4,2
17736226,120965617,Tennessee,Highland Park,Entire home/apt,300,7,3,358,Townhouse in Los Angeles,5.0,2,2,3
17737790,29643876,Michael,Downtown,Private room,349,30,128,180,Loft in Los Angeles,4.85,1,3,1
17570536,35796175,Kristen,Boyle Heights,Private room,95,30,9,0,Home in Los Angeles,5.0,2,1,1
17571883,119316616,Ryan,Mid-City,Private room,60,30,64,179,Home in Los Angeles,4.83,1,1,1
17572429,21782360,Gerald And Eva,Silver Lake,Entire home/apt,309,7,333,131,Guesthouse in Los Angeles,4.99,0,1,1
17575491,69698532,Haideh,West Hills,Private room,69,3,17,351,Home in Los Angeles,5.0,1,1,1
17577145,69563156,Benjamen,Downtown,Entire home/apt,120,30,19,0,Rental unit in Los Angeles,5.0,1,1,1
17588375,65637750,Bahram,Lake Balboa,Entire home/apt,108,2,134,0,Home in Los Angeles,4.89,2,4,1
17749444,121097641,Russell,Silver Lake,Entire home/apt,122,30,165,245,Home in Los Angeles,4.83,0,1,1
17592573,92685143,Yael,Carthay,Entire home/apt,94,3,164,45,Guesthouse in Los Angeles,4.84,1,1,1
17593571,103135900,Nicolai,Woodland Hills,Entire home/apt,80,30,95,261,Condo in Los Angeles,4.83,0,1,1
17749800,106954113,Tammy,Hollywood,Entire home/apt,3600,30,0,0,Rental unit in West Hollywood,2 bedrooms,,3,2
17595478,119567161,Gabby,Hollywood,Entire home/apt,100,30,15,0,Rental unit in Los Angeles,4.73,1,2,1
17604000,17849093,Loni,Hollywood Hills,Entire home/apt,150,30,214,365,Guesthouse in Los Angeles,4.79,1,1,1
17605859,9585218,Kim,Studio City,Entire home/apt,1200,30,1,87,Home in Los Angeles,3 bedrooms,,3,2.5
17606617,119666890,Denver,Sherman Oaks,Private room,28,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
17607405,1497881,Helen,Jefferson Park,Private room,76,30,40,307,Home in Los Angeles,4.93,1,1,1
17621557,119806444,Ashley,Harbor Gateway,Entire home/apt,155,30,82,337,Guesthouse in Torrance,4.98,1,2,1
17750982,48969399,Sherida,Baldwin Hills/Crenshaw,Private room,40,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
17622948,6660841,Kareen,Silver Lake,Entire home/apt,128,30,51,271,Guest suite in Los Angeles,4.94,1,1,1
17752034,70864366,Toni,Del Rey,Entire home/apt,169,4,175,323,Home in Los Angeles,4.93,1,2,1
17753649,21964180,Ben,Hollywood Hills,Entire home/apt,120,10,82,51,Home in Los Angeles,4.84,1,1,1
17627949,64069396,Nir,Woodland Hills,Entire home/apt,435,30,20,245,Villa in Los Angeles,4.80,4,4,3
17628591,55312663,Andres,Hollywood,Private room,60,30,70,131,Rental unit in Los Angeles,4.89,1,1,1
17633800,119927058,Jonathan,Hollywood,Private room,50,30,121,89,Rental unit in Los Angeles,4.83,1,1,1
17766457,17693372,John,Del Rey,Entire home/apt,829,30,0,364,Home in Los Angeles,4 bedrooms,,4,3
17637644,118262470,Living The Dream,Beverly Grove,Entire home/apt,871,2,75,365,Villa in West Hollywood,4.71,3,5,3
17638966,31118151,Ryan,Downtown,Private room,99,30,0,0,Loft in Los Angeles,1 bedroom,,1,1
17641277,66113825,Gail,Mid-City,Entire home/apt,135,31,118,30,Rental unit in Los Angeles,4.92,2,2,1
17776564,121374024,Abby,Mid-Wilshire,Entire home/apt,105,30,41,0,Home in Los Angeles,4.54,2,2,1
17782178,92018703,Luiza,Hyde Park,Private room,65,30,145,63,Home in Los Angeles,4.91,1,1,1
17787445,80084882,Allison And Aaron,Silver Lake,Private room,54,30,57,276,Rental unit in Los Angeles,4.70,1,1,1
17664207,35893115,Kevin,Palms,Entire home/apt,90,30,1,0,Rental unit in Los Angeles,1 bedroom,,1,1
17667972,120270995,Youyang,Tarzana,Entire home/apt,75,30,26,0,Guesthouse in Los Angeles,4.38,1,1,1
17682166,46890267,Marciano,Mid-City,Private room,50,30,1,0,Rental unit in Los Angeles,1 bedroom,,1,1
17794240,15789760,Lisa,Venice,Private room,85,30,176,132,Guest suite in Los Angeles,4.76,1,1,1
17881936,7053599,Katie,Los Feliz,Entire home/apt,135,31,85,358,Condo in Los Angeles,4.79,1,2,1
17889862,121628761,Monay,Hollywood,Private room,78,30,62,365,Rental unit in Los Angeles,4.71,1,1,1
17807327,121700442,Yazeed,Hollywood,Entire home/apt,80,30,163,360,Guesthouse in Los Angeles,4.80,1,1,1
17809653,101537031,The Line Collection,Hollywood Hills,Entire home/apt,95,31,13,38,Rental unit in Los Angeles,4.62,0,1,1
17889997,27850809,Jackie,Venice,Entire home/apt,158,30,93,0,Bungalow in Venice,4.62,2,3,1
17811587,44308412,Leah & Eliezer,Arlington Heights,Entire home/apt,65,30,217,87,Guesthouse in Los Angeles,4.89,0,1,1
17816098,55312663,Andres,Hollywood,Entire home/apt,141,30,17,179,Rental unit in Los Angeles,4.71,2,2,2
17826702,48709189,Dustin,Eagle Rock,Private room,85,2,225,0,Home in Los Angeles,4.98,1,1,1
17829650,10658835,Olivia,Venice,Entire home/apt,525,30,10,352,Home in Los Angeles,4.90,3,3,2
17904661,98212310,Charlotte,Exposition Park,Private room,50,30,145,257,Home in Los Angeles,4.88,0,1,1
17905019,12433164,Ana & Edgar,Carthay,Private room,91,30,171,269,Home in Los Angeles,4.66,1,1,2
17842647,56312485,Craig,Beverly Grove,Entire home/apt,200,30,2,0,Home in Los Angeles,2 bedrooms,,2,2
17907301,62697011,Brandon,Los Feliz,Entire home/apt,91,30,10,0,Rental unit in Los Angeles,4.90,1,3,1
17842852,60414489,Alexa,Hollywood,Entire home/apt,91,30,23,318,Rental unit in Los Angeles,4.70,1,2,1
17847368,36069115,Jess & Jon,Westwood,Private room,109,30,47,265,Condo in Los Angeles,4.89,1,1,1
17911287,122779181,Meredith,Silver Lake,Private room,133,30,0,364,Home in Los Angeles,1 bedroom,,1,2
17922041,68246933,Ricardo,Toluca Lake,Entire home/apt,216,30,6,173,Home in Los Angeles,4.83,3,3,2
17922049,68246933,Ricardo,Toluca Lake,Entire home/apt,220,30,12,179,Home in Los Angeles,4.75,3,3,2
17848120,33487936,Ethan,Toluca Lake,Entire home/apt,159,30,204,216,Home in Toluca lake,4.91,2,3,2
17922600,47734626,T James,Beverly Grove,Entire home/apt,185,30,60,346,Rental unit in Los Angeles,4.88,1,1,1
17922895,9604200,Alex,Echo Park,Entire home/apt,67,30,2,0,Rental unit in Los Angeles,1 bedroom,,2,1
17849217,31454273,Peter,Del Rey,Private room,200,30,5,359,Home in Los Angeles,3.60,1,2,2
17865040,60645489,Amelia,Boyle Heights,Entire home/apt,139,30,0,0,Home in Los Angeles,4 bedrooms,,4,2.5
17865138,38551478,Modern Villas,Hollywood Hills,Entire home/apt,378,31,22,362,Home in Los Angeles,4.68,3,3,3
17876410,5165677,Frederik,Lincoln Heights,Entire home/apt,300,30,2,114,Home in Los Angeles,3 bedrooms,,3,2.5
17928236,17381726,Simon,Venice,Entire home/apt,299,30,76,0,Bungalow in Los Angeles,4.97,3,3,2
17929995,22259699,Mathilda,Sherman Oaks,Entire home/apt,146,30,214,335,Home in Los Angeles,4.85,1,1,1
17880992,45023906,Andrew,Westchester,Private room,76,30,34,0,Rental unit in Los Angeles,4.79,2,1,1
17934638,88576493,Taffy,Baldwin Hills/Crenshaw,Entire home/apt,125,30,61,145,Rental unit in Los Angeles,4.79,1,4,1
18025793,86022687,Keren,West Los Angeles,Entire home/apt,750,4,50,0,Home in Los Angeles,5.0,4,6,3
17937408,116298313,Pierre,Venice,Entire home/apt,264,30,82,179,Townhouse in Los Angeles,4.79,1,1,1
17941728,120586588,Monica And Robert,Westchester,Entire home/apt,275,30,96,179,Townhouse in Los Angeles,4.89,3,3,3
18039862,124114593,Shannon,Studio City,Private room,99,30,30,65,Guesthouse in Los Angeles,4.83,1,1,1
17944125,61456413,Aisha,Van Nuys,Entire home/apt,127,30,9,263,Condo in Los Angeles,4.78,2,2,2
17944215,122598987,Ian,Van Nuys,Entire home/apt,80,30,63,179,Rental unit in Van Nuys,4.84,1,2,1
18044177,23271731,Alexia Renee,Venice,Entire home/apt,109,30,138,349,Rental unit in Los Angeles,4.64,1,1,1
17946227,45077463,Alex,Mid-City,Entire home/apt,109,60,25,358,Rental unit in Los Angeles,4.84,2,2,1
18045794,72761640,Darryl,Pico-Robertson,Private room,54,30,322,89,Rental unit in Los Angeles,4.86,1,1,1
17948193,122445421,Caitlin,Canoga Park,Entire home/apt,120,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
17958938,38551478,Modern Villas,Hollywood Hills,Entire home/apt,328,31,23,314,Home in Los Angeles,4.30,2,2,2
17961573,98553583,Patricia,Jefferson Park,Entire home/apt,85,30,171,38,Condo in Los Angeles,4.65,2,2,2
18059546,124307962,Celile,West Hills,Entire home/apt,299,30,86,246,Home in Los Angeles,4.38,3,4,2
17961936,23423757,Vaidehi,Del Rey,Entire home/apt,60,30,2,0,Rental unit in Los Angeles,1 bedroom,,2,1
18059853,4420494,Marisa,Jefferson Park,Entire home/apt,125,30,0,0,Home in Los Angeles,2 bedrooms,,2,1.5
18068962,3387611,Philip And Kathleen,Northridge,Entire home/apt,263,3,92,365,Guesthouse in Los Angeles,4.92,2,3,1
17965284,108865532,Sha,Westwood,Entire home/apt,241,30,124,0,Rental unit in Los Angeles,4.55,2,3,1
17978999,123498294,Dalia,Westwood,Entire home/apt,290,30,0,0,Condo in Los Angeles,2 bedrooms,,2,2
18073784,123385013,Samer,Hollywood,Shared room,49,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
17979672,117545839,Dani And Hannah,Hollywood Hills West,Entire home/apt,157,30,127,0,Guest suite in Los Angeles,4.92,1,3,1
17980507,1681732,Mar,North Hollywood,Private room,60,30,4,60,Townhouse in Los Angeles,5.0,1,1,1.5
18074148,14343052,Aubrey,East Hollywood,Entire home/apt,85,30,4,0,Cottage in Los Angeles,5.0,1,1,1
17980937,123519134,Arena,Tarzana,Private room,185,30,1,173,Home in Los Angeles,1 bedroom,,1,1
17990919,8372831,Ilene,Valley Glen,Entire home/apt,235,30,80,102,Home in Los Angeles,4.85,4,4,3
17990998,1757749,Manouch,Sawtelle,Entire home/apt,200,31,91,186,Rental unit in Los Angeles,4.57,2,4,2
18076560,44405761,Aj,Mid-Wilshire,Private room,83,30,14,0,Rental unit in Los Angeles,4.71,1,1,1
17991480,123611510,Paulina & Chris,Sherman Oaks,Entire home/apt,506,5,139,129,Home in Los Angeles,4.98,4,5,3
17992881,123633238,Beth,Downtown,Entire home/apt,135,30,99,140,Loft in Los Angeles,4.93,1,1,1
18076770,122946252,Talia,Downtown,Entire home/apt,111,2,224,285,Rental unit in Los Angeles,4.84,0,1,1
17994179,7685214,Mel,East Hollywood,Entire home/apt,47,30,0,0,Rental unit in Los Angeles,Studio,,1,1
18078140,6193014,Elsa,Koreatown,Private room,55,30,1,363,Condo in Los Angeles,1 bedroom,,1,1
18078627,8102285,Vaso,Baldwin Hills/Crenshaw,Entire home/apt,79,30,58,0,Guesthouse in Los Angeles,4.71,1,1,1
17996884,38551478,Modern Villas,Hollywood Hills,Entire home/apt,378,2,165,86,Home in Los Angeles,4.55,2,2,2
18002948,24860697,Allegra & Pete,Mount Washington,Private room,65,30,64,114,Home in Los Angeles,4.94,1,1,1
18080100,11351063,Aaron,Venice,Entire home/apt,365,31,11,337,Townhouse in Marina del Rey,4.82,3,3,3.5
18007304,73425591,FredXinlin,Hollywood Hills,Entire home/apt,80,30,293,110,Guest suite in Los Angeles,4.86,0,1,1
18095147,47076751,Ken,Glassell Park,Entire home/apt,120,30,5,275,Home in Los Angeles,3.80,2,2,2
18095400,8936617,Lori,Hollywood Hills West,Entire home/apt,2321,30,13,361,Home in Los Angeles,5.0,4,4,3.5
18009409,122946252,Talia,Downtown,Entire home/apt,111,32,176,264,Rental unit in Los Angeles,4.86,0,1,1
18020260,50339331,Derek,Sun Valley,Entire home/apt,96,30,54,90,Guesthouse in North Hollywood,4.85,1,2,1
18097548,103627442,Jess,Palms,Entire home/apt,100,30,2,0,Rental unit in Los Angeles,Studio,,1,1
18178627,8291260,Elizabeth,Hollywood,Private room,83,30,7,88,Condo in Los Angeles,4.43,2,2,2
18178911,6350914,Ilka,Valley Glen,Entire home/apt,129,14,8,345,Home in Los Angeles,5.0,1,1,1
18109227,101537031,The Line Collection,Hollywood Hills,Entire home/apt,97,31,10,47,Rental unit in Los Angeles,4.20,0,1,1
18180752,31791371,Jennifer,Woodland Hills,Entire home/apt,139,2,304,297,Home in Los Angeles,4.95,1,1,1
18109247,16481294,Logan & Katherine,Encino,Entire home/apt,321,2,410,284,Home in Los Angeles,4.96,2,4,2
18110685,17309242,Tracy,Echo Park,Entire home/apt,125,30,7,142,Guest suite in Los Angeles,4.71,2,2,1
18182125,36074992,Carmen,North Hills,Private room,55,30,23,180,Townhouse in Los Angeles,5.0,1,1,1.5
18182145,4061492,David,Venice,Private room,169,30,0,0,Home in Los Angeles,1 bedroom,,1,1
18111717,19000116,Andrew,North Hollywood,Entire home/apt,155,30,1,0,Rental unit in Los Angeles,1 bedroom,,1,1
18113412,108295975,LA Home Rentals,Downtown,Entire home/apt,220,30,2,0,Condo in Los Angeles,1 bedroom,,2,1
18182432,90867647,Hayley,Hollywood Hills West,Entire home/apt,110,30,131,324,Rental unit in West Hollywood,4.56,0,1,1
18119058,32002936,Linda,West Hills,Private room,45,30,19,316,Bungalow in Los Angeles,4.68,1,1,1
18192495,3953867,Keller,Hollywood Hills,Entire home/apt,250,30,1,0,Home in Los Angeles,2 bedrooms,,2,2
18194568,73236480,Jodi,Venice,Entire home/apt,160,31,118,289,Home in Los Angeles,4.80,2,3,2
18136377,1794266,Fredrik,Hollywood Hills West,Entire home/apt,629,3,232,5,Home in Los Angeles,4.95,3,3,1.5
18138052,125035596,Adu,Mid-City,Entire home/apt,334,30,0,0,Loft in Los Angeles,3 bedrooms,,6,1.5
18139973,56660204,Trisha,Rancho Park,Private room,137,1,2,0,Home in Los Angeles,1 bedroom,,1,1
18142958,115877484,Andreas Ryuta,Pacific Palisades,Entire home/apt,309,30,35,347,Home in Los Angeles,4.71,4,6,2.5
18206718,42389873,Deshun,Gramercy Park,Private room,60,31,42,0,Home in Los Angeles,4.81,1,1,1
18213720,101537031,The Line Collection,Hollywood,Entire home/apt,97,31,16,83,Rental unit in Los Angeles,4.63,1,1,1
18157468,93708392,Ellie,Sherman Oaks,Private room,65,30,14,0,Rental unit in Los Angeles,5.0,1,1,1
18224061,9153594,Galit,Venice,Entire home/apt,250,30,4,334,Townhouse in Marina del Rey,5.0,2,3,2.5
18224356,3392276,Amir,West Los Angeles,Entire home/apt,76,30,20,210,Rental unit in Los Angeles,4.50,0,2,1
18225221,24041211,Miller,Venice,Private room,120,1,42,0,Rental unit in Santa Monica,4.90,1,1,1
18160774,74722705,Star,North Hollywood,Private room,43,30,7,364,Home in North Hollywood,4.86,1,4,1
18226785,28078853,Judy Ann,Beverly Grove,Private room,118,5,21,340,Rental unit in Beverly Hills,4.71,1,1,1
18162544,3676222,Dj,Silver Lake,Entire home/apt,63,30,2,0,Rental unit in Los Angeles,1 bedroom,,1,1
18162911,49369182,Andy,North Hollywood,Private room,65,30,14,362,Home in Los Angeles,5.0,1,1,1
18163137,63954328,Diana & Naomi,Northridge,Private room,79,30,20,0,Townhouse in Los Angeles,5.0,1,1,1
18238501,64698290,Anuar,Westlake,Entire home/apt,58,30,0,0,Rental unit in Los Angeles,Studio,,1,1
18174694,95305280,Andre,Hollywood,Entire home/apt,155,30,66,365,Rental unit in Los Angeles,4.65,0,2,1
18178518,10653312,Sarah,Westlake,Entire home/apt,45,30,2,0,Rental unit in Los Angeles,Studio,,1,1
18242658,126044999,Dana,Highland Park,Entire home/apt,160,30,101,313,Home in Los Angeles,4.87,2,3,1
18249241,21458609,At-Homeness Vacation Rentals,Hollywood Hills West,Entire home/apt,200,30,33,183,Bungalow in Los Angeles,4.70,1,1,1
18411294,94090110,James,Hollywood Hills West,Entire home/apt,1357,30,8,89,Home in Los Angeles,4.0,4,4,3.5
18255260,25872299,Jenny,Tujunga,Private room,88,30,1,89,Bed and breakfast in Los Angeles,1 bedroom,,1,1
18426357,7356182,Katrina,Mid-Wilshire,Private room,55,30,1,0,Rental unit in Los Angeles,1 bedroom,,1,1
18427221,20400305,Deena,Pacific Palisades,Entire home/apt,1350,3,34,354,Home in Los Angeles,4.91,4,5,5
18432034,51600709,Valerie,Vermont Square,Entire home/apt,3000,30,20,89,Rental unit in Los Angeles,4.75,1,1,1
18432993,127755921,Jeffrey,Downtown,Entire home/apt,239,30,1,365,Rental unit in Los Angeles,2 bedrooms,,2,2.5
18262153,10320665,Marcus,Chesterfield Square,Entire home/apt,200,3,178,174,Bungalow in Los Angeles,4.96,3,5,2
18435027,10767004,Ofir,Valley Glen,Entire home/apt,372,30,64,365,Home in North Hollywood,4.92,4,6,2
18270874,23429418,Justin,Hollywood,Entire home/apt,125,30,17,365,Rental unit in Los Angeles,4.35,1,1,1
18272596,13304615,Andrew,Echo Park,Entire home/apt,89,30,13,0,Guesthouse in Los Angeles,4.92,1,1,1
